icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
406c3b,VIR156T,United Kingdom,2026-09-07 06:48:59,2026-09-07 06:48:59,-110.8207,40.1865,11887.2,False,299.82,43.75,-0.33,,12496.8,,False,0
406c3a,VIR24M,United Kingdom,2026-09-07 06:48:59,2026-09-07 06:48:59,-116.5401,34.9314,7909.56,False,283.31,47.65,4.23,,8351.52,1046,False,0
a65bbc,DAL473,United States,2026-09-07 06:48:58,2026-09-07 06:48:58,-122.3078,47.4634,,True,5.92,216.56,,,,,False,0
c8809c,FJI871,Fiji,2026-09-07 06:48:58,2026-09-07 06:48:58,-122.3768,37.6124,,True,6.43,75.94,,,,,False,0
a65d06,SKW6373,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-117.4382,37.5594,9753.6,False,234.62,322.13,0.0,,10172.7,,False,0
a507fc,N423NM,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-94.278,43.8429,731.52,False,63.64,235.54,0.33,,769.62,,False,0
c030eb,ROU1774,Canada,2026-09-07 06:48:59,2026-09-07 06:48:59,-115.289,36.0131,3253.74,False,153.58,93.46,-4.88,,3398.52,,False,0
a16d8c,N191TA,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-71.3925,41.8314,609.6,False,74.11,181.59,0.98,,624.84,,False,0
aaf27c,UAL412,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-117.027,33.5063,11269.98,False,228.45,134.64,0.0,,11925.3,3253,False,0
aa2928,CSB585,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-89.0305,42.9876,10972.8,False,216.87,328.38,0.0,,11529.06,4061,False,0
a18eef,N2SP,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-75.6679,39.6909,83.82,False,34.61,318.01,3.9,,99.06,,False,0
789218,CPA829,China,2026-09-07 06:45:34,2026-09-07 06:46:03,-75.9847,48.9507,10058.4,False,241.8,26.67,0.0,,10271.76,2205,False,0
78921a,CPA811,China,2026-09-07 06:48:56,2026-09-07 06:48:59,-67.5442,48.9352,10668.0,False,235.94,6.13,0.0,,10820.4,3515,False,0
ad87aa,LYM173,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-92.2551,37.7557,11277.6,False,229.27,65.33,0.33,,11932.92,3530,False,0
ad87c3,0971EC,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-79.6536,36.8933,708.66,False,70.07,327.59,0.0,,731.52,,False,0
a8c815,N665PD,United States,2026-09-07 06:45:15,2026-09-07 06:45:15,-118.2297,34.0545,,True,0.45,225.0,,,,,False,0
a79ea8,DAL903,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-122.3171,47.5497,601.98,False,94.66,180.31,-5.2,,632.46,,False,0
a36279,SKW4054,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-111.5935,32.6151,4328.16,False,185.63,160.91,-8.78,,4587.24,,False,0
a97251,ASA677,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-114.3346,47.1261,10668.0,False,242.24,96.34,0.0,,10858.5,,False,0
a4d25e,N41GA,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-121.116,38.468,10347.96,False,169.34,332.89,0.0,,10805.16,6771,False,0
a387f0,JBU96,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-122.8415,45.6677,2080.26,False,138.79,254.52,12.68,,2125.98,,False,0
c1e9c3,TOW637,Canada,2026-09-07 06:45:31,2026-09-07 06:45:31,-79.6205,43.6844,,True,1.03,98.44,,,,,False,0
a66d5e,KOW513,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-117.6958,33.9603,1310.64,False,110.95,218.41,23.08,,1303.02,,False,0
78926a,CPA843,China,2026-09-07 06:48:59,2026-09-07 06:48:59,-73.3063,43.6066,10668.0,False,235.76,2.0,0.0,,10866.12,1523,False,0
a997cc,DAL507,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-93.2427,37.3672,11277.6,False,249.77,82.19,0.0,,11955.78,5437,False,0
ac9be7,N911RP,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-117.3275,34.0277,701.04,False,51.8,214.48,-0.65,,685.8,,False,0
a757ae,AAL1539,United States,2026-09-07 06:48:57,2026-09-07 06:48:59,-115.1323,36.0802,,True,0.0,261.56,,,,,False,0
c03068,ROU1649,Canada,2026-09-07 06:48:59,2026-09-07 06:48:59,-79.652,43.6825,,True,20.06,227.81,,,,3612,False,0
06a129,QTR51U,Qatar,2026-09-07 06:48:59,2026-09-07 06:48:59,-80.3958,36.4183,10058.4,False,264.72,80.83,-0.33,,10546.08,2267,False,0
a51958,N428AA,United States,2026-09-07 06:48:52,2026-09-07 06:48:57,-111.9913,33.4391,,True,0.0,348.75,,,,,False,0
406a9c,BAW186,United Kingdom,2026-09-07 06:49:00,2026-09-07 06:49:00,-71.4816,41.2443,12496.8,False,263.68,65.94,-0.33,,12778.74,5167,False,0
a11020,JSL41,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-82.6585,31.4851,5730.24,False,238.83,138.93,-12.68,,6004.56,2555,False,0
a55fa2,UAL368,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-121.3776,38.3442,6507.48,False,224.61,53.29,5.53,,6781.8,3333,False,0
a48356,FFT2746,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-102.346,39.2753,9700.26,False,246.03,99.27,2.6,,10332.72,1407,False,0
a3500f,UPS1310,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-85.8725,37.9434,4602.48,False,213.6,169.31,16.26,,4792.98,,False,0
a41b5b,N364CA,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-98.5783,26.2947,3817.62,False,81.34,145.3,0.0,,4030.98,,False,0
a9d5a2,UAL2094,United States,2026-09-07 06:48:58,2026-09-07 06:48:59,-114.8217,45.582,10668.0,False,253.2,93.96,0.0,,10873.74,,False,0
a41b66,ABX803,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-101.0139,36.9717,10972.8,False,226.15,260.84,0.0,,11666.22,4051,False,0
0ac9de,AVA148,Colombia,2026-09-07 06:48:49,2026-09-07 06:48:59,-77.4457,25.0144,10972.8,False,231.34,356.81,0.0,,11643.36,2241,False,0
a1373d,DAL365,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-113.6565,39.2444,11277.6,False,270.15,79.91,-0.33,,11811.0,3254,False,0
0ac9e1,AVA263,Colombia,2026-09-07 06:48:59,2026-09-07 06:48:59,-80.0836,26.5887,11277.6,False,237.91,160.15,0.33,,11955.78,6620,False,0
c067ae,ACA794,Canada,2026-09-07 06:48:59,2026-09-07 06:48:59,-111.829,35.8224,10386.06,False,260.75,64.9,2.93,,11018.52,2634,False,0
aa56b4,UAL719,United States,2026-09-07 06:48:58,2026-09-07 06:48:58,-119.7715,39.5102,,True,6.43,180.0,,,,,False,0
7101e3,SVA7190,Saudi Arabia,2026-09-07 06:48:52,2026-09-07 06:48:57,-68.821,44.8101,,True,0.0,132.19,,,,,False,0
ace6e2,AAL2977,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-119.4535,45.4941,11582.4,False,217.79,272.3,0.0,,11795.76,,False,0
ad0799,FDX156,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-89.5636,35.5927,5585.46,False,208.33,38.48,12.35,,5875.02,,False,0
a05776,AAL9605,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-85.082,27.5934,10355.58,False,242.2,298.69,0.0,,10980.42,3770,False,0
aab9a3,N790SP,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-73.5248,40.8419,1783.08,False,37.21,264.45,0.0,,1821.18,3430,False,0
a83e49,FFT4113,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-114.1646,35.7643,4808.22,False,160.49,301.5,-6.5,,5059.68,,False,0
0d0abd,AMX692,Mexico,2026-09-07 06:48:59,2026-09-07 06:48:59,-94.1352,27.3522,11277.6,False,225.3,34.02,0.0,,11963.4,,False,0
a1775f,DAL676,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-110.386,37.3937,10668.0,False,278.01,68.85,-0.33,,11285.22,1071,False,0
a2d451,N2812A,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-86.864,41.663,2712.72,False,76.48,100.86,-0.33,,2811.78,,False,0
ad072c,TAI580,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-81.4557,31.2267,10668.0,False,238.9,24.96,-0.33,,11308.08,0742,False,0
a6a414,N527MT,United States,2026-09-07 06:45:37,2026-09-07 06:45:38,-87.3931,30.8386,510.54,False,58.77,336.8,0.0,,487.68,,False,0
ac7103,AAL1931,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-105.08,31.9764,10363.2,False,246.13,261.34,0.0,,11056.62,,False,0
a65408,AAL2314,United States,2026-09-07 06:45:36,2026-09-07 06:45:48,-115.135,36.0804,,True,0.0,272.81,,,,,False,0
a6a440,N527PM,United States,2026-09-07 06:45:30,2026-09-07 06:45:30,-90.6154,41.6399,350.52,False,50.58,133.76,-4.23,,396.24,,False,0
a163f2,AAL446,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-118.5167,37.5735,9753.6,False,224.77,275.38,0.0,,10157.46,,False,0
a7878f,ASA2619,United States,2026-09-07 06:48:58,2026-09-07 06:48:59,-97.9478,40.349,11887.2,False,265.33,102.77,0.0,,12588.24,3502,False,0
7c4927,,Australia,2026-09-07 06:48:59,2026-09-07 06:48:59,-118.4137,33.946,,True,0.06,354.38,,,,,False,0
a7d6ae,LXJ604,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-95.9501,45.3134,13716.0,False,262.62,94.38,0.0,,14310.36,,False,0
c08537,ACA299,Canada,2026-09-07 06:48:19,2026-09-07 06:48:19,-123.186,49.1876,,True,39.1,101.25,,,,3462,False,0
a4bf41,AAL3252,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-113.2792,41.8471,10972.8,False,231.72,315.09,0.0,,11399.52,7476,False,0
3c6562,OCN12,Germany,2026-09-07 06:48:58,2026-09-07 06:48:59,-92.4972,49.1675,11277.6,False,247.45,53.37,0.0,,11742.42,,False,0
ac71df,SWA3716,United States,2026-09-07 06:48:49,2026-09-07 06:48:49,-121.5946,38.6946,,True,2.06,272.81,,,,,False,0
a03235,AAL10,United States,2026-09-07 06:48:52,2026-09-07 06:48:53,-99.6901,40.5807,10683.24,False,247.36,77.26,-0.33,,11361.42,1024,False,0
a6ec56,AAL2115,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-118.5211,33.856,1135.38,False,136.33,179.78,13.66,,1135.38,,False,0
758487,PAL119,Philippines,2026-09-07 06:49:00,2026-09-07 06:49:00,-76.8542,47.7801,10058.4,False,236.98,26.01,0.0,,10287.0,2227,False,0
a5dee3,ASA40,United States,2026-09-07 06:47:16,2026-09-07 06:47:16,-116.5972,38.7976,10058.4,False,260.82,78.05,-0.33,,10500.36,3371,False,0
a65512,FALCON7,United States,2026-09-07 06:46:27,2026-09-07 06:46:29,-111.7209,33.4621,434.34,False,1.03,90.0,-0.65,,396.24,,False,0
ac8577,AAL3040,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-104.667,31.9192,10668.0,False,239.32,91.72,0.0,,11384.28,7224,False,0
aa457b,CSB529,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-97.9234,35.5971,10972.8,False,240.73,249.74,0.0,,11673.84,6751,False,0
0d0a08,VOI1773,Mexico,2026-09-07 06:48:59,2026-09-07 06:49:00,-120.2697,35.7601,11094.72,False,229.25,138.55,2.93,,11628.12,3277,False,0
738c0c,ICL982,Israel,2026-09-07 06:49:00,2026-09-07 06:49:00,-72.6284,40.6693,5440.68,False,238.73,68.24,7.8,,5539.74,3314,False,0
0d0a0d,VOI1830,Mexico,2026-09-07 06:49:00,2026-09-07 06:49:00,-116.1001,32.8881,10972.8,False,231.98,301.86,0.0,,11628.12,7340,False,0
0d0e3a,VOI1811,Mexico,2026-09-07 06:48:59,2026-09-07 06:48:59,-121.1877,38.4661,3528.06,False,181.06,123.64,11.7,,3634.74,,False,0
a4cf5d,N409PH,United States,2026-09-07 06:48:53,2026-09-07 06:48:54,-85.4955,38.7195,480.06,False,51.78,27.84,-0.33,,472.44,,False,0
0d0e03,VOI324,Mexico,2026-09-07 06:48:59,2026-09-07 06:48:59,-110.5939,29.9242,10965.18,False,239.34,302.36,0.0,,11689.08,,False,0
aaed5a,DAL656,United States,2026-09-07 06:47:44,2026-09-07 06:47:44,-122.3824,37.6135,,True,2.83,289.69,,,,7123,False,0
ad3a0d,TRF551,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-113.1489,33.4795,2773.68,False,67.16,95.27,0.0,,2880.36,,False,0
758525,PAL125,Philippines,2026-09-07 06:49:00,2026-09-07 06:49:00,-122.737,47.5063,3489.96,False,181.19,318.8,12.03,,3543.3,,False,0
a9bf60,JUS727,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-80.744,42.1669,6979.92,False,199.74,54.22,-8.13,,7277.1,2454,False,0
0c4355,DWI2363,Dominican Republic,2026-09-07 06:48:59,2026-09-07 06:48:59,-77.2228,29.1087,10972.8,False,248.5,160.03,0.0,,11612.88,,False,0
a939e8,DAL1622,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-100.809,37.0307,11277.6,False,255.14,96.25,0.0,,12009.12,1016,False,0
a0b86c,UAL1924,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-98.101,40.773,10660.38,False,244.0,87.95,-0.33,,11338.56,,False,0
a29578,MXY353,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-115.0393,33.3236,9989.82,False,247.36,98.13,1.3,,10584.18,7304,False,0
ae10ea,C2004,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-119.1309,33.794,784.86,False,122.75,32.16,-0.65,,769.62,0444,False,0
0d0cb0,VIV5043,Mexico,2026-09-07 06:48:59,2026-09-07 06:48:59,-115.2291,30.4991,10965.18,False,248.59,313.07,0.33,,11673.84,,False,0
ac3ea3,SWA2143,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-111.2892,37.9524,10058.4,False,265.07,81.07,-0.33,,10637.52,,False,0
a890fe,FFT1450,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-99.2754,38.5347,10668.0,False,252.97,108.62,0.0,,11369.04,3235,False,0
ab8862,DAL960,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-95.2168,37.0727,10058.4,False,252.23,78.83,0.0,,10698.48,1312,False,0
a0428a,AAL300,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-116.3149,34.4774,10736.58,False,205.6,245.62,-12.35,,11346.18,3336,False,0
acd203,ASI322,United States,2026-09-07 06:48:58,2026-09-07 06:48:59,-111.9354,33.2402,1402.08,False,43.95,327.43,-0.33,,1409.7,,False,0
a0b7b8,UAL8106,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-117.2975,38.1135,10363.2,False,209.24,254.02,0.0,,10858.5,,False,0
adaf8d,N981HC,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-112.0572,41.127,2735.58,False,131.93,138.48,-0.33,,2788.92,,False,0
a174c8,N193RA,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-105.9607,31.4189,4091.94,False,85.5,313.78,0.0,,4335.78,,False,0
a5a878,AAL857,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-102.8222,38.7164,10058.4,False,246.41,74.25,0.33,,10721.34,1336,False,0
a1c4b2,N213AL,United States,2026-09-07 06:45:57,2026-09-07 06:45:57,-122.3112,47.5438,,True,2.57,101.25,,,,,False,0
424786,VPCBB,United Kingdom,2026-09-07 06:48:59,2026-09-07 06:48:59,-72.8766,43.0983,11231.88,False,269.54,214.27,-11.05,,11422.38,0705,False,0
a0b7bd,UAL3750,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-87.5665,41.5445,8534.4,False,216.59,270.41,0.0,,8999.22,7127,False,0
aaa5b8,SWA2115,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-108.5898,36.5665,11277.6,False,258.26,90.34,0.33,,11963.4,,False,0
0d0d37,VOI7820,Mexico,2026-09-07 06:49:00,2026-09-07 06:49:00,-98.2527,25.9774,11277.6,False,228.89,12.72,0.33,,11963.4,,False,0
a10d82,AAL2113,United States,2026-09-07 06:45:54,2026-09-07 06:46:09,-117.3507,40.1869,10050.78,False,262.24,74.41,0.33,,10424.16,3357,False,0
a0b7fd,UAL353,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-111.2277,38.16,10668.0,False,276.36,58.09,0.0,,11285.22,6766,False,0
0d0d40,VOI1902,Mexico,2026-09-07 06:48:59,2026-09-07 06:48:59,-86.6994,33.7365,11277.6,False,231.4,52.95,0.0,,11955.78,3264,False,0
a08a8f,FDX42,United States,2026-09-07 06:46:34,2026-09-07 06:47:51,-77.5295,26.8672,10066.02,False,246.68,131.7,0.0,,10675.62,1612,False,0
84118c,JAL3,Japan,2026-09-07 06:48:59,2026-09-07 06:48:59,-76.9793,47.8592,10972.8,False,223.73,326.82,-0.33,,11224.26,0464,True,0
a4bd24,SKW3302,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-119.4129,35.3699,9753.6,False,232.73,326.91,0.0,,10210.8,1012,False,0
a891e5,QXE2010,United States,2026-09-07 06:48:57,2026-09-07 06:48:57,-123.1733,49.1966,,True,4.63,281.25,,,,,False,0
abb392,N853MB,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-104.6893,40.4144,1645.92,False,55.53,256.61,-1.3,,1645.92,,False,0
0d0bba,AMX007,Mexico,2026-09-07 06:48:59,2026-09-07 06:48:59,-91.0068,30.2387,11277.6,False,243.73,41.83,0.33,,11978.64,,False,0
a6a1b4,SCX3073,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-90.2618,29.9906,,True,6.94,286.88,,,,,False,0
a30615,YEL94,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-96.4596,35.4917,12496.8,False,231.75,187.14,0.0,,13258.8,,False,0
a42665,ATN3390,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-75.6117,41.9792,10668.0,False,239.89,68.88,0.0,,10911.84,6770,False,0
ad1927,JBU134,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-102.7435,41.2629,10683.24,False,258.84,72.18,0.33,,11338.56,3233,False,0
ab761e,AMX198,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-112.8487,31.048,10972.8,False,244.51,309.45,0.0,,11689.08,,False,0
a1d99b,JBU2120,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-86.5762,39.3179,10660.38,False,229.85,60.8,0.0,,11247.12,1006,False,0
a8f646,FFT2408,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-115.1338,36.0804,,True,1.8,0.0,,,,3577,False,0
a9acb8,DAL556,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-90.0669,42.4471,11887.2,False,253.24,88.14,0.0,,12458.7,,False,0
abb1de,SWA8504,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-119.2151,40.0225,12496.8,False,243.33,147.52,0.0,,12969.24,3545,False,0
a042db,DAL1567,United States,2026-09-07 06:48:51,2026-09-07 06:48:56,-93.2095,44.8854,,True,0.0,250.31,,,,1365,False,0
a34e40,ABX814,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-85.8404,38.2933,8663.94,False,239.11,257.07,5.53,,9121.14,,False,0
a91616,DAL785,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-107.1816,34.6578,11277.6,False,246.5,66.38,0.0,,12001.5,,False,0
a4008e,AAL1356,United States,2026-09-07 06:47:32,2026-09-07 06:47:34,-112.3105,37.2611,9806.94,False,277.97,57.16,5.2,,10355.58,,False,0
ad3a7f,AAL2330,United States,2026-09-07 06:48:58,2026-09-07 06:48:58,-115.1353,36.08,,True,0.0,0.0,,,,4766,False,0
ac74d1,N901VU,United States,2026-09-07 06:44:14,2026-09-07 06:44:14,-87.2719,36.5797,198.12,False,7.37,65.22,-0.33,,190.5,,False,0
a896c3,N65217,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-80.267,27.1295,1234.44,False,62.15,160.67,0.0,,1234.44,,False,0
a68c82,SCX3098,United States,2026-09-07 06:48:56,2026-09-07 06:48:59,-117.9968,34.7923,7193.28,False,237.68,359.75,8.78,,7551.42,2346,False,0
ae4d2f,LT617,United States,2026-09-07 06:48:52,2026-09-07 06:48:59,-117.9894,31.8871,68.58,False,31.59,16.07,-0.33,,15.24,5544,False,0
ac74fc,N901XM,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-71.5303,43.2548,594.36,False,71.65,201.04,-2.28,,609.6,,False,0
a6a6b7,ASA22,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-122.0239,47.4081,3329.94,False,157.41,64.86,7.15,,3375.66,,False,0
a523ab,FFT1650,United States,2026-09-07 06:48:50,2026-09-07 06:48:58,-115.1349,36.0826,,True,0.0,286.88,,,,,False,0
a08ec4,N135LF,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-72.0796,42.7229,731.52,False,52.39,305.41,-0.33,,754.38,,False,0
c0750f,AHC4,Canada,2026-09-07 06:49:00,2026-09-07 06:49:00,-123.2148,49.2074,205.74,False,53.52,162.09,-0.98,,213.36,,False,0
a2b0ed,UAL1973,United States,2026-09-07 06:48:54,2026-09-07 06:48:54,-123.1754,49.2001,,True,8.75,101.25,,,,3377,False,0
c0884e,POE319,Canada,2026-09-07 06:49:00,2026-09-07 06:49:00,-115.5879,45.9646,11582.4,False,229.86,306.54,0.0,,11803.38,,False,0
aa490a,GLG7393,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-73.7744,40.5386,1897.38,False,148.46,136.4,16.91,,1927.86,3340,False,0
c060c2,POE656,Canada,2026-09-07 06:48:59,2026-09-07 06:49:00,-115.0219,36.1963,3794.76,False,183.66,90.0,10.4,,3962.4,,False,0
a33ef5,AAL1305,United States,2026-09-07 06:48:44,2026-09-07 06:48:44,-123.1756,49.1981,,True,0.0,157.5,,,,,False,0
ad2baa,JBU18,United States,2026-09-07 06:48:56,2026-09-07 06:48:56,-73.7736,40.6462,,True,0.0,191.25,,,,,False,0
ade543,AAL1500,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-94.3344,33.5296,8305.8,False,251.93,69.94,6.5,,8869.68,,False,0
a2c4b8,N278FG,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-76.1445,40.9313,1318.26,False,52.38,218.22,0.0,,1356.36,,False,0
ad2c9f,RKJ948,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-110.6929,40.446,14325.6,False,242.83,312.68,0.0,,14919.96,,False,0
a1ed21,N223LA,United States,2026-09-07 06:48:58,2026-09-07 06:48:58,-118.3131,34.0396,289.56,False,35.5,89.17,-0.33,,266.7,0755,False,0
a06a7e,FDX58,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-81.0812,30.1459,11590.02,False,235.2,306.82,0.0,,12260.58,1423,False,0
c1e641,TOW 905,Canada,2026-09-07 06:46:33,2026-09-07 06:46:33,-123.174,49.1984,,True,0.26,8.44,,,,,False,0
a7c7a2,DAL899,United States,2026-09-07 06:48:43,2026-09-07 06:48:43,-109.4161,35.0004,10058.4,False,252.37,80.61,0.0,,10728.96,7036,False,0
add2b6,AAL1191,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-102.381,38.6003,10058.4,False,249.98,77.28,0.0,,10713.72,7365,False,0
acc5fb,DAL810,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-120.1343,47.1963,8397.24,False,241.13,101.07,7.48,,8465.82,,False,0
a5cfa5,UAL747,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-117.5216,45.3667,10668.0,False,253.72,106.86,-0.33,,10820.4,6614,False,0
add376,JBU1511,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-110.359,35.6921,11582.4,False,217.04,259.62,0.0,,12298.68,1670,False,0
a52602,AVA042,United States,2026-09-07 06:48:57,2026-09-07 06:48:58,-78.452,24.8407,10668.0,False,234.61,3.9,0.0,,11330.94,2422,False,0
a3965c,FFT4402,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-117.5472,36.733,8839.2,False,241.58,108.24,0.0,,9265.92,3206,False,0
abb995,SWA3547,United States,2026-09-07 06:48:32,2026-09-07 06:48:32,-117.842,38.4515,10668.0,False,256.86,80.9,0.0,,11140.44,3337,False,0
a6a990,N5284F,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-95.3605,29.7735,243.84,False,39.97,301.85,1.3,,228.6,,False,0
aa234a,N752US,United States,2026-09-07 06:48:52,2026-09-07 06:48:59,-77.0428,38.8542,-30.48,False,0.0,0.0,0.0,,-7.62,,False,0
ab4392,SCM82,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-95.7653,31.8097,4953.0,False,169.14,318.7,-5.53,,5234.94,,False,0
a94ff9,TFF900,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-78.6941,37.6942,5021.58,False,205.02,103.2,-7.15,,5219.7,7316,False,0
a0ce7f,N151GC,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-115.1437,36.1628,883.92,False,47.4,27.12,0.98,,876.3,,False,0
ac892e,AAL1649,United States,2026-09-07 06:48:59,2026-09-07 06:49:00,-111.2011,39.5881,10965.18,False,195.3,257.06,0.0,,11529.06,,False,0
a0ce68,FDX130,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-89.1517,36.1348,7802.88,False,245.89,31.4,7.15,,8260.08,,False,0
a2b2d2,,United States,2026-09-07 06:44:10,2026-09-07 06:44:10,-86.8049,40.4074,312.42,False,42.83,294.1,-2.93,,,,False,0
aa104e,AMX021,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-84.0611,35.1245,11277.6,False,241.28,49.76,-0.33,,11932.92,4260,False,0
a44e59,FFT2376,United States,2026-09-07 06:47:11,2026-09-07 06:47:11,-122.3847,37.6117,,True,0.0,298.12,,,,,False,0
ad3e36,AAL2744,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-97.3369,38.8696,10058.4,False,254.03,104.06,0.0,,10698.48,3272,False,0
a82d14,FFT2264,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-115.0028,36.0734,1211.58,False,86.04,266.92,-6.83,,1226.82,2610,False,0
a641bf,DAL448,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-122.0692,46.8236,4091.94,False,218.38,164.98,8.45,,4168.14,6674,False,0
ac0b74,SWA2204,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-109.2062,36.3324,10668.0,False,263.46,86.19,0.0,,11353.8,,False,0
ade2b8,AAL2482,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-111.9923,33.4359,,True,8.75,182.81,,,,,False,0
a667e8,SCX3024,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-86.6855,36.1967,838.2,False,117.73,344.02,6.18,,853.44,,False,0
a81a73,N621FB,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-112.2056,33.4737,487.68,False,51.97,178.87,0.0,,449.58,,False,0
a6692d,DAL2040,United States,2026-09-07 06:48:59,2026-09-07 06:48:59,-103.3931,35.7198,10058.4,False,251.02,108.77,0.33,,10751.82,,False,0
aa7b4a,UAL2111,United States,2026-09-07 06:49:00,2026-09-07 06:49:00,-120.7423,38.2477,8343.9,False,232.0,79.91,5.2,,8694.42,3235,False,0
a3d03f,DAL1075,United States,2026-09-07 06:48:57,2026-09-07 06:48:59,-71.028,42.3734,,True,0.0,233.44,,,,,False,0
