icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
ad5711,N959LA,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-118.007,34.0371,396.24,False,63.62,239.91,0.65,,358.14,1244,False,0
a38b61,JBU994,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-98.5281,40.929,10058.4,False,249.54,76.16,0.0,,10683.24,3270,False,0
0d116a,VOI3047,Mexico,2026-09-07 06:58:17,2026-09-07 06:58:17,-116.6172,32.4193,1859.28,False,121.16,284.51,-5.53,,1927.86,0005,False,0
ad9e73,JBU777,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-99.7564,37.3058,10980.42,False,229.73,258.77,0.33,,11711.94,3456,False,0
0d111b,VOI3297,Mexico,2026-09-07 06:58:17,2026-09-07 06:58:17,-112.2569,30.7449,10988.04,False,243.0,297.76,0.0,,11719.56,,False,0
aae391,N800TL,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-82.7978,38.3331,11277.6,False,216.66,61.18,0.65,,11818.62,2476,False,0
0d1154,VOI504,Mexico,2026-09-07 06:58:17,2026-09-07 06:58:17,-89.3907,30.2836,11269.98,False,229.81,50.36,0.33,,11963.4,,False,0
ac48ac,SWA4438,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-121.8927,37.3287,220.98,False,76.56,318.81,-4.23,,213.36,1660,False,0
a75b65,AAL2214,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-113.8269,43.0992,10058.4,False,253.81,92.21,-0.98,,10370.82,,False,0
a1cffd,MXY527,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-98.8908,38.0576,10668.0,False,246.81,85.1,0.0,,11369.04,2007,False,0
ad675f,GLG7397,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-77.7431,30.2815,10972.8,False,245.19,177.11,0.0,,11605.26,,False,0
aa3b99,N759BH,United States,2026-09-07 06:58:11,2026-09-07 06:58:11,-72.1572,41.674,525.78,False,68.58,139.26,0.0,,533.4,,False,0
a59398,AAL2410,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-122.1701,37.9837,3718.56,False,216.24,76.66,4.55,,3848.1,3334,False,0
a258b4,CSI502,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-107.3268,35.1644,4823.46,False,133.14,286.61,0.65,,5097.78,,False,0
a5e391,N479LP,United States,2026-09-07 06:55:52,2026-09-07 06:55:52,-112.2941,33.531,,True,1.8,196.88,,,,,False,0
a138b8,AAL2751,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-115.1362,36.0818,,True,0.0,272.81,,,,,False,0
a78fcf,ASA2625,United States,2026-09-07 06:58:14,2026-09-07 06:58:16,-117.7358,38.5508,11582.4,False,227.15,274.81,0.0,,12100.56,,False,0
a97608,ASA255,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-91.1689,42.7786,10668.0,False,249.76,85.51,0.0,,11231.88,7321,False,0
ab2728,AVA205,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-81.198,29.9044,10957.56,False,243.2,152.68,0.33,,11620.5,2245,False,0
ab5b66,SWA3131,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-117.8917,45.1148,10668.0,False,257.3,102.12,0.33,,10835.64,3507,False,0
a8304f,ASA7097,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-122.4609,47.3897,2468.88,False,140.5,310.4,16.26,,2506.98,,False,0
a52b8c,N432LF,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-122.3456,47.5321,266.7,False,58.76,266.49,0.65,,289.56,,False,0
a90e74,ABX3132,United States,2026-09-07 06:56:57,2026-09-07 06:56:57,-100.7037,38.4061,11590.02,False,226.0,265.56,0.0,,12336.78,,False,0
ac8cf1,AAL2945,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-113.4458,32.8507,10972.8,False,222.18,260.54,0.0,,11666.22,5652,False,0
ad5329,N958JB,United States,2026-09-07 06:58:09,2026-09-07 06:58:14,-73.7751,40.6463,,True,0.0,216.56,,,,,False,0
a12777,UAL1827,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-104.3617,35.4366,10668.0,False,247.48,74.69,0.0,,11384.28,7264,False,0
c044b2,CSB925,Canada,2026-09-07 06:58:17,2026-09-07 06:58:18,-82.1475,31.403,10690.86,False,234.83,193.43,0.0,,11285.22,6605,False,0
a1277a,UAL1137,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-113.919,31.5969,10668.0,False,233.37,120.47,0.0,,11361.42,3325,False,0
a12756,UAL1508,United States,2026-09-07 06:58:11,2026-09-07 06:58:17,-122.3795,37.6178,,True,0.0,348.75,,,,,False,0
a12798,UAL436,United States,2026-09-07 06:58:12,2026-09-07 06:58:12,-116.972,38.537,10058.4,False,257.23,86.33,0.0,,10500.36,3201,False,0
a09188,AAL1487,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-117.295,44.9255,10972.8,False,226.3,304.16,-0.33,,11155.68,,False,0
a3411f,DAL2068,United States,2026-09-07 06:57:59,2026-09-07 06:58:05,-73.86,40.7698,,True,0.0,278.44,,,,2060,False,0
c03493,TSC427,Canada,2026-09-07 06:58:17,2026-09-07 06:58:18,-79.5306,43.5846,2301.24,False,143.79,354.04,-6.5,,2385.06,6160,False,0
a04f40,N119SP,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-93.2399,44.9866,662.94,False,25.84,35.27,-0.98,,708.66,,False,0
a61797,ASA336,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-99.1626,45.0937,10058.4,False,259.8,100.84,-0.33,,10622.28,,False,0
a39c62,UAL698,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-95.8491,39.9389,11277.6,False,249.97,84.92,0.0,,11925.3,6004,False,0
a353c8,AAL1802,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-109.7731,32.6493,10058.4,False,237.43,102.26,0.0,,10728.96,6472,False,0
c0473b,CJT2387,Canada,2026-09-07 06:58:17,2026-09-07 06:58:17,-123.3898,49.2105,594.36,False,101.8,101.37,0.98,,601.98,2703,False,0
ac7c3f,N903VU,United States,2026-09-07 06:55:03,2026-09-07 06:55:04,-87.4133,36.6153,198.12,False,33.82,346.81,-2.93,,190.5,,False,0
ab00ba,N808MT,United States,2026-09-07 06:56:16,2026-09-07 06:56:16,-95.3742,34.5995,739.14,False,52.81,125.08,-3.25,,777.24,1200,False,0
ad9ac9,JBU923,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-93.2101,38.3701,9144.0,False,226.21,262.55,0.33,,9685.02,7117,False,0
a8dc45,FFT3216,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-118.4687,33.9255,716.28,False,103.52,234.1,6.18,,708.66,,False,0
c07b0a,ACA129,Canada,2026-09-07 06:56:41,2026-09-07 06:56:41,-112.7327,47.5648,10363.2,False,234.17,290.98,0.33,,10599.42,,False,0
c032a2,WEN3739,Canada,2026-09-07 06:58:18,2026-09-07 06:58:18,-123.7251,49.2229,1242.06,False,108.45,306.71,-2.6,,1280.16,,False,0
a976a5,GTI354,United States,2026-09-07 06:58:15,2026-09-07 06:58:15,-114.3666,39.8212,9448.8,False,258.9,142.26,0.0,,9860.28,,False,0
a1beb9,N211RJ,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-111.3884,32.6111,1569.72,False,45.0,112.17,1.95,,1600.2,,False,0
adddd5,AAL1860,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-92.8033,36.6978,10066.02,False,247.59,96.68,0.0,,10683.24,7333,False,0
a70362,N551CP,United States,2026-09-07 06:55:19,2026-09-07 06:55:19,-83.0622,39.9628,228.6,False,12.23,67.75,-2.28,,243.84,,False,0
a0c075,AAL2065,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-109.1552,37.2106,10675.62,False,273.1,60.05,0.33,,11308.08,7216,False,0
ad7ab8,JBU16,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-89.0124,41.146,10668.0,False,244.96,78.74,0.33,,11231.88,,False,0
a4798f,FFT3442,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-82.5624,31.4763,11582.4,False,238.46,140.95,0.0,,12252.96,2073,False,0
a32095,AAL9793,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-98.9095,38.7003,11582.4,False,223.68,259.13,0.0,,12329.16,2654,False,0
c025d2,CSB805,Canada,2026-09-07 06:58:18,2026-09-07 06:58:18,-91.9488,39.8631,10972.8,False,221.35,272.0,0.0,,11612.88,,False,0
a25b4d,ATN3300,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-108.2853,37.5705,10972.8,False,223.7,295.03,0.0,,11650.98,,False,0
a3a8c0,DAL870,United States,2026-09-07 06:58:07,2026-09-07 06:58:12,-97.0353,32.8904,,True,0.0,272.81,,,,,False,0
a082fd,DAL,United States,2026-09-07 06:58:14,2026-09-07 06:58:14,-93.2068,44.8841,,True,0.06,210.94,,,,1302,False,0
02013f,RAM7219,Morocco,2026-09-07 06:58:18,2026-09-07 06:58:18,-73.9824,39.3201,11887.2,False,270.61,79.37,-0.33,,12268.2,2402,False,0
a7037f,DAL690,United States,2026-09-07 06:58:16,2026-09-07 06:58:16,-118.3352,38.5603,10668.0,False,261.12,81.5,0.0,,11132.82,3234,False,0
c0130c,ACA313,Canada,2026-09-07 06:58:17,2026-09-07 06:58:18,-122.9489,49.2692,2697.48,False,130.59,279.98,-5.53,,2743.2,,False,0
780a6f,CPA3290,China,2026-09-07 06:58:18,2026-09-07 06:58:18,-119.5838,46.8228,10668.0,False,262.38,126.31,0.0,,10805.16,,False,0
a99e09,FFT4345,United States,2026-09-07 06:58:08,2026-09-07 06:58:08,-118.4139,33.9401,,True,0.51,261.56,,,,2265,False,0
ad7b58,N968RC,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-121.8212,37.3366,,True,3.09,53.44,,,,1200,False,0
a74b1b,SCX3065,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-82.1232,28.5006,3116.58,False,172.93,198.38,-3.58,,3268.98,0616,False,0
a98b76,FFT3311,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-104.2463,39.3819,5036.82,False,185.12,329.8,-7.8,,5341.62,2635,False,0
a75da2,DAL783,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-97.0814,36.3105,10058.4,False,248.73,95.82,0.0,,10736.58,6770,False,0
ad2095,JBU604,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-118.0746,47.7696,10668.0,False,240.61,113.17,0.0,,10782.3,,False,0
a1e132,MXY351,United States,2026-09-07 06:58:15,2026-09-07 06:58:16,-113.1039,35.8267,7726.68,False,228.96,100.22,4.55,,8168.64,,False,0
a07176,AMX022,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-86.5369,31.6892,11582.4,False,259.48,238.71,-0.65,,12268.2,7261,False,0
a44168,UAL284,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-115.1402,36.0783,,True,8.23,90.0,,,,,False,0
4bb142,THY99D,Turkey,2026-09-07 06:58:17,2026-09-07 06:58:17,-67.9102,42.919,10058.4,False,246.28,45.59,0.0,,10180.32,1112,False,0
aa720f,SKW4905,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-106.3385,31.9665,2179.32,False,109.82,105.21,-5.2,,2270.76,1564,False,0
ab0836,N81NG,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-106.1795,31.799,2849.88,False,80.33,92.57,5.85,,2994.66,,False,0
ac287c,SWA3265,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-116.1636,46.9282,7909.56,False,226.27,315.37,-10.4,,8054.34,,False,0
a9b9ea,,United States,2026-09-07 06:58:16,2026-09-07 06:58:16,-80.2722,25.7901,,True,3.6,177.19,,,,,False,0
ad33dd,N95RZ,United States,2026-09-07 06:53:59,2026-09-07 06:54:47,-82.921,41.1729,365.76,False,34.25,302.74,0.33,,396.24,,False,0
ad20f4,AAL3185,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-121.3374,45.4067,8229.6,False,250.05,98.28,5.53,,8336.28,6637,False,0
a63ec1,N501MG,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-112.8521,36.0475,13106.4,False,207.43,249.23,0.0,,13792.2,3631,False,0
ab19f2,SCM81,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-95.491,31.7223,11277.6,False,226.88,49.23,0.0,,12009.12,,False,0
a6950e,N523LA,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-112.5131,33.2137,1676.4,False,69.03,62.48,-4.23,,1722.12,,False,0
addf01,AAL1504,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-100.632,32.2009,11277.6,False,214.81,85.05,0.0,,12009.12,6404,False,0
ab4f5d,,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-81.3169,28.4081,,True,0.0,45.0,,,,,False,0
a4421d,DAL2079,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-102.9952,40.9584,10058.4,False,253.23,85.92,-0.33,,10690.86,6060,False,0
c023c8,ACA35,Canada,2026-09-07 06:58:17,2026-09-07 06:58:17,-123.2109,49.0529,2964.18,False,150.53,262.34,11.7,,2994.66,,False,0
a3311b,JBU81,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-119.3546,39.7485,4892.04,False,163.82,235.36,-8.78,,5036.82,,False,0
a009a4,AAL276,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-99.1751,41.649,10668.0,False,255.16,80.37,0.33,,11315.7,3215,False,0
a0817f,UAL2756,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-90.583,36.3417,10668.0,False,254.22,77.26,0.0,,11315.7,1014,False,0
a4b41c,AAL1587,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-97.7624,39.5636,10675.62,False,250.37,71.3,-0.33,,11353.8,0750,False,0
a94156,DAL498,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-115.2759,36.1677,2659.38,False,149.53,51.99,6.83,,2735.58,,False,0
e8045e,LNE1453,Chile,2026-09-07 06:58:17,2026-09-07 06:58:17,-76.5569,34.7779,10363.2,False,222.14,216.52,0.0,,10866.12,1453,False,0
aaf831,ASA1353,United States,2026-09-07 06:55:49,2026-09-07 06:55:49,-118.3815,33.9414,,True,0.9,81.56,,,,,False,0
ad5837,AAL9827,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-113.8403,37.8705,11262.36,False,216.6,146.73,0.0,,11849.1,,False,0
a2bc5a,UAL1100,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-107.2508,36.8945,10668.0,False,260.32,67.95,0.0,,11346.18,7304,True,0
740828,RJA292,Jordan,2026-09-07 06:58:17,2026-09-07 06:58:17,-76.7777,45.4883,11277.6,False,246.44,64.4,0.0,,11574.78,0543,False,0
ab5f9c,N83182,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-91.1037,39.2041,2103.12,False,73.5,105.01,0.0,,2209.8,,False,0
a76f48,UAL1917,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-108.796,37.7595,10477.5,False,269.18,74.82,4.23,,11117.58,7345,False,0
a76f46,UAL2278,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-110.3297,39.7532,10668.0,False,271.43,79.63,0.0,,11239.5,3207,False,0
0d1005,VOI771,Mexico,2026-09-07 06:58:17,2026-09-07 06:58:18,-120.7355,36.3304,9380.22,False,232.5,133.83,3.25,,9829.8,3202,False,0
addadb,JBU278,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-114.0238,38.3272,10058.4,False,258.3,106.67,-0.33,,10553.7,,False,0
a2bbc6,UAL1947,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-122.376,37.6149,,True,7.72,118.12,,,,,False,0
a45210,FFT3982,United States,2026-09-07 06:58:10,2026-09-07 06:58:15,-104.6792,39.8805,,True,0.0,5.62,,,,,False,0
a2bbac,UAL2210,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-114.2525,34.5753,9448.8,False,263.99,67.18,0.0,,9997.44,1025,False,0
a9b6e8,JKR72,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-73.5528,41.5517,1821.18,False,143.26,124.32,-5.2,,1866.9,2425,False,0
ac7f41,AAL1695,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-115.6915,33.7999,7155.18,False,205.6,276.61,-4.23,,7566.66,0414,False,0
a63bd4,VJA500,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-121.5605,36.8313,8839.2,False,258.64,134.76,0.33,,9273.54,3204,False,0
a5c222,N470LP,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-112.3061,33.4826,624.84,False,47.24,125.25,2.28,,609.6,,False,0
ac7fa0,N904SH,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-97.1228,47.2449,6324.6,False,108.9,147.74,5.2,,6644.64,,False,0
a8def1,DAL502,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-107.7167,38.9836,11277.6,False,267.76,69.65,0.0,,11940.54,,False,0
a6f581,SCX3032,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-109.2,39.8862,11582.4,False,218.77,304.85,0.0,,12214.86,2216,False,0
a224f9,UAL2229,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-82.8193,42.9638,10988.04,False,224.61,266.98,-4.88,,11460.48,3455,False,0
a38d8f,,United States,2026-09-07 06:57:22,2026-09-07 06:57:22,-112.0003,33.4383,,True,1.03,5.62,,,,,False,0
a50a88,AAL1471,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-94.2247,35.9095,10066.02,False,252.52,128.71,-0.33,,10728.96,,False,0
a1f1d2,N224WA,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-101.987,32.0609,2491.74,False,141.3,266.03,-7.15,,2606.04,,False,0
781fbe,CSC3838,China,2026-09-07 06:58:18,2026-09-07 06:58:18,-121.848,36.9673,10363.2,False,253.15,324.18,0.0,,10805.16,7351,False,0
a0e607,AAL2568,United States,2026-09-07 06:58:15,2026-09-07 06:58:15,-117.2023,32.733,,True,2.31,118.12,,,,0203,False,0
76cd44,SIA37,Singapore,2026-09-07 06:58:17,2026-09-07 06:58:17,-120.7806,35.0353,8496.3,False,249.02,305.92,3.25,,8892.54,1167,True,0
a8ba85,N66111,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-81.39,30.0088,624.84,False,49.99,8.88,0.33,,594.36,,False,0
a99d89,AAL78,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-77.0694,41.4802,10058.4,False,252.35,65.68,0.0,,10355.58,2303,False,0
a99d87,ASA639,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-102.0721,40.4806,10668.0,False,252.02,118.13,0.0,,11338.56,3563,False,0
a35949,JBU266,United States,2026-09-07 06:58:16,2026-09-07 06:58:16,-71.0247,42.3732,,True,0.0,95.62,,,,,False,0
a0d374,AAL2111,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-121.5223,37.9538,4960.62,False,224.75,83.43,7.48,,5143.5,3322,False,0
899080,EVA035,Taiwan,2026-09-07 06:57:22,2026-09-07 06:57:22,-84.4209,46.8688,9144.0,False,237.05,312.45,0.0,,9540.24,2256,False,0
a7da2a,DAL2038,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-102.256,41.1234,10683.24,False,259.65,93.07,-0.33,,11353.8,6025,False,0
a27949,LYM717,United States,2026-09-07 06:58:09,2026-09-07 06:58:10,-96.748,40.8483,,True,0.0,168.75,,,,,False,0
a7da01,XLJ605,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-115.6479,35.4158,6705.6,False,191.23,227.94,0.98,,7063.74,,False,0
0d085c,AMX071,Mexico,2026-09-07 06:58:17,2026-09-07 06:58:17,-88.3653,37.1633,12184.38,False,252.37,212.01,-0.33,,12877.8,0701,False,0
a80d40,JBU50,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-113.7323,47.209,10675.62,False,228.46,109.74,-0.33,,10911.84,,False,0
a874a4,FFT3346,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-83.0849,36.1927,11277.6,False,272.37,151.21,0.0,,11910.06,,False,0
899019,CAL011,Taiwan,2026-09-07 06:58:18,2026-09-07 06:58:18,-79.5472,44.3661,9144.0,False,232.76,312.04,0.0,,9464.04,1131,False,0
a00022,N1BG,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-80.7224,31.4142,13121.64,False,235.99,173.74,0.0,,13754.1,0551,False,0
a39948,JBU66,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-97.4395,36.7253,10058.4,False,242.38,84.52,0.0,,10706.1,2604,False,0
406f74,BAW242,United Kingdom,2026-09-07 06:58:18,2026-09-07 06:58:18,-80.769,28.3854,11887.2,False,249.74,87.52,0.0,,12580.62,4227,False,0
7813c2,CCA982,China,2026-09-07 06:58:17,2026-09-07 06:58:18,-76.9587,43.9751,9144.0,False,227.25,324.58,0.0,,9410.7,1662,False,0
c07973,ACA132,Canada,2026-09-07 06:58:17,2026-09-07 06:58:17,-122.98,49.1648,1112.52,False,136.85,99.96,6.5,,1127.76,,False,0
c07966,ACA314,Canada,2026-09-07 06:58:17,2026-09-07 06:58:17,-119.0231,49.3438,10035.54,False,230.72,55.81,1.3,,10119.36,,False,0
a6492f,DAL477,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-113.1384,33.2393,10050.78,False,250.26,95.78,-0.33,,10683.24,2170,False,0
a9e4ce,N7368J,United States,2026-09-07 06:55:30,2026-09-07 06:55:31,-95.5547,30.0723,91.44,False,32.16,172.65,-1.63,,38.1,,False,0
c051d0,TSC653,Canada,2026-09-07 06:58:18,2026-09-07 06:58:18,-75.6189,39.1187,10668.0,False,227.24,23.2,0.0,,11026.14,6154,False,0
a158c9,AAL2379,United States,2026-09-07 06:57:12,2026-09-07 06:57:15,-122.3023,47.4404,,True,4.12,247.5,,,,,False,0
c1e7e2,EL52,Canada,2026-09-07 06:56:04,2026-09-07 06:56:04,-79.6145,43.6857,,True,11.83,199.69,,,,,False,0
a31e37,PD30,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-117.6314,34.0629,655.32,False,27.7,58.67,0.33,,647.7,,False,0
a3b05d,FFT4537,United States,2026-09-07 06:57:18,2026-09-07 06:57:18,-84.4233,33.6439,,True,0.0,0.0,,,,,False,0
ad1e05,SWA3431,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-108.1216,36.9671,11887.2,False,260.5,64.75,0.0,,12603.48,7301,False,0
a398bc,JETFORWD,United States,2026-09-07 06:53:46,2026-09-07 06:55:12,-73.7763,40.6444,,True,0.0,28.12,,,,,False,0
899014,CAL5345,Taiwan,2026-09-07 06:58:17,2026-09-07 06:58:17,-85.4677,33.8307,9227.82,False,256.0,272.88,13.33,,9753.6,,False,0
780233,CPA3174,China,2026-09-07 06:58:17,2026-09-07 06:58:17,-80.3427,27.2426,7810.5,False,223.55,160.65,-8.45,,8290.56,4103,False,0
a06db4,AAL2056,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-107.4113,35.9386,10066.02,False,259.43,73.29,0.0,,10728.96,7356,False,0
adc319,N986TB,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-81.4247,28.9474,1874.52,False,32.67,243.84,1.63,,1943.1,,False,0
ad1cde,JBU1190,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-85.3389,41.8263,10668.0,False,238.41,80.44,0.0,,11186.16,7213,False,0
a43e7f,UAL3892,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-86.7474,40.9493,7940.04,False,229.86,321.36,-18.53,,8374.38,0726,False,0
a0275c,AAL28,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-91.2184,41.8714,11277.6,False,252.98,83.93,0.0,,11879.58,2022,False,0
a06ded,REH91,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-121.3897,38.7983,457.2,False,41.38,231.56,0.0,,441.96,,False,0
89913e,EVA049,Taiwan,2026-09-07 06:58:17,2026-09-07 06:58:17,-110.0799,37.1403,10355.58,False,243.56,289.24,0.0,,10980.42,,False,0
a3871e,JBU372,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-90.7634,42.6088,10668.0,False,246.99,88.81,0.0,,11231.88,,False,0
8990a6,CAL5382,Taiwan,2026-09-07 06:58:18,2026-09-07 06:58:18,-95.9155,32.4711,10668.0,False,244.27,111.76,0.0,,11369.04,2004,False,0
a4943f,UAL2102,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-115.1416,36.0794,,True,3.09,180.0,,,,,False,0
a36130,DAL2728,United States,2026-09-07 06:54:24,2026-09-07 06:54:29,-97.6637,30.2028,,True,0.06,182.81,,,,,False,0
a98408,FFT4966,United States,2026-09-07 06:58:10,2026-09-07 06:58:15,-115.1352,36.0831,,True,0.0,244.69,,,,,False,0
a61120,N490LP,United States,2026-09-07 06:57:19,2026-09-07 06:57:19,-112.2941,33.531,,True,0.9,205.31,,,,,False,0
ac9c39,N911UW,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-89.6092,43.0134,708.66,False,62.9,254.83,0.0,,754.38,,False,0
06a30c,QTR8U,Qatar,2026-09-07 06:58:17,2026-09-07 06:58:17,-80.6362,44.5555,10363.2,False,273.49,229.96,0.0,,10721.34,0704,False,0
ad60b7,JBU1574,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-90.5429,41.7351,10668.0,False,245.16,87.23,0.0,,11247.12,7311,False,0
ac9c76,N911XG,United States,2026-09-07 06:58:05,2026-09-07 06:58:05,-90.4539,29.7075,411.48,False,56.08,232.08,0.0,,381.0,,False,0
a05c66,N122PA,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-77.0922,36.7018,13716.0,False,211.79,38.09,0.0,,14226.54,3757,False,0
a92dfc,UAL1958,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-89.6491,41.2749,7749.54,False,233.29,71.09,-12.03,,8176.26,3203,False,0
a43f51,DAL1724,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-106.3258,34.7545,10058.4,False,248.3,85.25,0.0,,10728.96,7346,False,0
a2c9ec,SWA2127,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-115.2278,36.0766,1386.84,False,114.72,270.26,10.4,,1394.46,,False,0
899126,SJX025,Taiwan,2026-09-07 06:58:18,2026-09-07 06:58:18,-113.4014,33.6413,5532.12,False,216.01,281.12,6.18,,5844.54,,False,0
899123,EVA637,Taiwan,2026-09-07 06:58:17,2026-09-07 06:58:18,-77.3747,42.0016,10363.2,False,233.17,289.59,0.0,,10668.0,2656,False,0
a360b7,JBU820,United States,2026-09-07 06:58:18,2026-09-07 06:58:18,-79.91,42.4219,10972.8,False,228.84,266.52,0.33,,11353.8,7155,False,0
add734,JBU778,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-85.7413,43.0046,9456.42,False,235.97,97.26,-0.65,,9913.62,7314,False,0
78037c,CSS181,China,2026-09-07 06:57:13,2026-09-07 06:57:14,-87.6724,48.8742,10058.4,False,270.59,129.99,0.0,,10431.78,,False,0
a4f2ee,QFA7554,United States,2026-09-07 06:58:17,2026-09-07 06:58:17,-108.8325,32.5244,9753.6,False,263.15,283.68,0.0,,10393.68,,False,0
a07dc8,UAL218,United States,2026-09-07 06:58:07,2026-09-07 06:58:16,-112.775,38.8924,11269.98,False,295.21,78.85,0.33,,11833.86,,False,0
a6cb48,JBU198,United States,2026-09-07 06:58:17,2026-09-07 06:58:18,-121.7576,47.5498,4503.42,False,206.69,61.78,9.75,,4572.0,,False,0
