icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
c0473b,CJT2387,Canada,2026-09-07 07:02:34,2026-09-07 07:02:34,-123.1644,49.1852,,True,10.8,101.25,,,,2703,False,0
7380c1,ELY012,Israel,2026-09-07 07:01:00,2026-09-07 07:01:05,-73.7787,40.6398,,True,2.83,340.31,,,,,False,0
ad9ac9,JBU923,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-93.88,38.2998,9144.0,False,229.98,262.29,0.0,,9692.64,7117,False,0
a8dc45,FFT3216,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-118.443,33.6744,3215.64,False,168.54,108.32,3.9,,3360.42,1053,False,0
c07b0a,ACA129,Canada,2026-09-07 07:02:36,2026-09-07 07:02:36,-113.7337,47.9545,10363.2,False,239.97,289.02,-0.33,,10561.32,,False,0
c032a2,WEN3739,Canada,2026-09-07 07:02:35,2026-09-07 07:02:36,-123.8688,49.0984,228.6,False,68.43,180.86,-2.93,,236.22,,False,0
a976a5,GTI354,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-113.9003,39.3534,9448.8,False,249.83,142.45,0.0,,9883.14,,False,0
a1beb9,N211RJ,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-111.2791,32.5465,1562.1,False,46.77,119.67,-0.33,,1592.58,,False,0
adddd5,AAL1860,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-92.0949,36.6279,10050.78,False,248.41,97.26,0.0,,10675.62,7333,False,0
a4667b,N383AM,United States,2026-09-07 07:02:31,2026-09-07 07:02:35,-87.2072,30.4998,167.64,False,50.97,132.55,-0.98,,144.78,,False,0
a0c075,AAL2065,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-108.4666,37.5241,10675.62,False,272.08,60.43,-0.33,,11323.32,7216,False,0
ad7ab8,JBU16,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-88.2944,41.252,10668.0,False,239.32,79.22,-0.33,,11231.88,,False,0
a4798f,FFT3442,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-82.1533,31.0402,11590.02,False,241.51,141.23,0.0,,12260.58,2073,False,0
a32095,AAL9793,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-99.5576,38.601,11582.4,False,223.47,258.72,0.0,,12329.16,2654,False,0
c025d2,CSB805,Canada,2026-09-07 07:02:36,2026-09-07 07:02:36,-92.6211,39.8786,10972.8,False,225.4,271.44,0.0,,11620.5,,False,0
a25b4d,ATN3300,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-108.8804,37.7902,10972.8,False,226.29,294.58,-0.33,,11635.74,,False,0
a3a8c0,DAL870,United States,2026-09-07 07:02:13,2026-09-07 07:02:13,-97.0353,32.8904,,True,0.0,272.81,,,,,False,0
a082fd,DAL,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-93.2068,44.8841,,True,0.06,210.94,,,,1302,False,0
02013f,RAM7219,Morocco,2026-09-07 07:02:36,2026-09-07 07:02:36,-73.1848,39.4334,11879.58,False,272.77,79.9,-0.33,,12252.96,2402,False,0
a7037f,DAL690,United States,2026-09-07 07:00:11,2026-09-07 07:00:11,-117.9984,38.6001,10668.0,False,260.18,81.36,0.0,,11132.82,3234,False,0
c0130c,ACA313,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-123.3516,49.301,1379.22,False,96.43,266.02,-3.9,,1409.7,,False,0
780a6f,CPA3290,China,2026-09-07 07:02:36,2026-09-07 07:02:36,-118.8752,46.4619,10668.0,False,262.06,126.78,0.0,,10805.16,,False,0
a99e09,FFT4345,United States,2026-09-07 06:58:08,2026-09-07 06:58:22,-118.4139,33.9401,,True,0.51,261.56,,,,2265,False,0
ad7b58,N968RC,United States,2026-09-07 06:59:39,2026-09-07 06:59:39,-121.8199,37.3378,,True,0.77,320.62,,,,1200,False,0
a74b1b,SCX3065,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-82.1451,28.1756,1363.98,False,121.92,180.24,-11.05,,1417.32,0616,False,0
a98b76,FFT3311,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-104.4736,39.7191,3939.54,False,141.49,333.43,0.0,,4145.28,2635,False,0
a75da2,DAL783,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-96.369,36.2493,10058.4,False,249.97,96.26,-0.33,,10728.96,6770,False,0
ad2095,JBU604,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-117.3224,47.55,10660.38,False,238.19,113.69,0.0,,10782.3,,False,0
a1e132,MXY351,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-112.4392,35.7279,9067.8,False,235.4,100.45,6.18,,9601.2,,False,0
a07176,AMX022,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-87.1422,31.3745,11582.4,False,262.31,238.55,-0.33,,12275.82,7261,False,0
a44168,UAL284,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-115.1284,36.0764,624.84,False,50.93,270.0,0.65,,,,False,0
4bb142,THY99D,Turkey,2026-09-07 07:02:35,2026-09-07 07:02:35,-67.3544,43.3159,10058.4,False,244.12,45.94,0.0,,10157.46,1112,False,0
aa720f,SKW4905,United States,2026-09-07 07:02:03,2026-09-07 07:02:03,-106.3282,31.8528,1455.42,False,77.07,230.15,-4.23,,1569.72,1564,False,0
ab0836,N81NG,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-105.956,31.7895,4480.56,False,82.41,92.86,4.88,,4739.64,,False,0
abf515,N87ME,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-76.9885,38.8943,228.6,False,60.44,149.29,-1.95,,243.84,,False,0
ac287c,SWA3265,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-116.6785,47.2821,5562.6,False,202.99,314.59,-11.05,,5654.04,,False,0
a9b9ea,AVA009,United States,2026-09-07 07:02:01,2026-09-07 07:02:01,-80.2845,25.7914,,True,8.23,312.19,,,,,False,0
ad20f4,AAL3185,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-120.5102,45.321,9951.72,False,255.52,98.68,4.55,,10073.64,6637,False,0
a63ec1,N501MG,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-113.4033,35.8757,13098.78,False,214.0,248.86,0.0,,13792.2,3631,False,0
ab19f2,SCM81,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-95.0178,32.067,11277.6,False,229.95,49.72,0.33,,12009.12,,False,0
a6950e,N523LA,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-112.3216,33.2677,1638.3,False,76.86,94.22,-1.63,,1684.02,,False,0
addf01,AAL1504,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-100.0492,32.2418,11277.6,False,212.63,85.42,0.0,,12009.12,6404,False,0
ab4f5d,,United States,2026-09-07 07:02:24,2026-09-07 07:02:24,-81.3169,28.4081,,True,0.0,45.0,,,,,False,0
a4421d,DAL2079,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-102.2303,40.9972,10058.4,False,250.63,86.0,0.0,,10690.86,6060,False,0
c023c8,ACA35,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-123.8766,48.9939,4937.76,False,210.4,261.99,9.1,,5029.2,,False,0
a76df1,UPS56,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-85.8342,38.2875,1089.66,False,155.04,285.79,10.73,,1104.9,,False,0
a3311b,JBU81,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-119.6549,39.522,2994.66,False,132.43,186.02,-1.3,,3078.48,,False,0
a009a4,AAL276,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-98.4036,41.7443,10668.0,False,251.61,80.94,0.0,,11315.7,3215,False,0
a0817f,UAL2756,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-89.873,36.4691,10668.0,False,251.15,77.7,0.0,,11315.7,1014,False,0
a4b41c,AAL1587,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-97.0483,39.7354,10675.62,False,251.35,80.58,0.0,,11346.18,0750,False,0
a94156,DAL498,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-114.7355,36.196,4792.98,False,218.65,90.54,13.0,,4998.72,,False,0
e8045e,LNE1453,Chile,2026-09-07 07:02:35,2026-09-07 07:02:35,-76.7758,34.287,10370.82,False,221.83,200.07,0.0,,10881.36,1453,False,0
aaf831,ASA1353,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-118.4282,33.9349,358.14,False,93.17,263.66,11.05,,320.04,,False,0
ad5837,AAL9827,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-113.523,37.4377,11285.22,False,211.35,155.56,-0.33,,11887.2,,False,0
a2bc5a,UAL1100,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-106.5524,37.1187,10668.0,False,261.18,68.39,0.0,,11353.8,7304,True,0
740828,RJA292,Jordan,2026-09-07 07:02:35,2026-09-07 07:02:35,-76.0395,45.7332,11269.98,False,247.17,64.88,-0.33,,11544.3,0543,False,0
ab5f9c,N83182,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-90.8922,39.1606,2103.12,False,74.49,104.8,-0.33,,2209.8,,False,0
a76f48,UAL1917,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-108.0343,37.921,10668.0,False,270.77,75.25,0.0,,11323.32,7345,False,0
a76f46,UAL2278,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-109.5361,39.8627,10668.0,False,266.33,80.1,0.0,,11247.12,3207,False,0
0d1005,VOI771,Mexico,2026-09-07 07:02:36,2026-09-07 07:02:36,-120.251,35.9515,10599.42,False,233.57,134.11,5.85,,11109.96,3202,False,0
addadb,JBU278,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-113.3024,38.1543,10050.78,False,254.81,107.26,0.0,,10568.94,,False,0
a2bbc6,UAL1947,United States,2026-09-07 07:01:58,2026-09-07 07:02:35,-122.3643,37.6122,,True,6.17,118.12,,,,,False,0
a45210,FFT3982,United States,2026-09-07 07:02:25,2026-09-07 07:02:25,-104.6792,39.8805,,True,0.0,5.62,,,,,False,0
a2bbac,UAL2210,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-113.5693,34.8113,9448.8,False,263.4,67.49,0.0,,10005.06,1025,False,0
a9b6e8,JKR72,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-73.2002,41.3639,1783.08,False,136.59,125.19,0.33,,1828.8,2425,False,0
a4fc9a,LAE2525,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-108.1325,39.5211,10058.4,False,237.86,123.17,0.0,,10622.28,,False,0
ac7f41,AAL1695,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-116.2301,33.8531,5958.84,False,173.69,277.15,-7.48,,6286.5,0414,False,0
a63bd4,VJA500,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-121.0277,36.408,8839.2,False,261.48,130.93,0.0,,9281.16,3204,False,0
a5c222,N470LP,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-112.2654,33.549,495.3,False,35.02,272.53,-1.63,,464.82,,False,0
ac7fa0,N904SH,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-96.9145,47.0047,7010.4,False,138.79,149.73,0.0,,7368.54,,False,0
a8def1,DAL502,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-106.9604,39.1813,11277.6,False,267.12,73.55,-0.33,,11955.78,7353,False,0
a6f581,SCX3032,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-109.7462,40.1768,11582.4,False,220.89,304.47,0.33,,12192.0,2216,False,0
a224f9,UAL2229,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-83.5363,42.9349,10363.2,False,228.84,266.52,0.0,,10828.02,3455,False,0
a23905,N242SH,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-89.701,38.157,281.94,False,43.8,356.63,5.2,,289.56,,False,0
a38d8f,AAL1542,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-111.9996,33.439,,True,4.12,87.19,,,,,False,0
ac24e4,SWA3082,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-117.6288,34.0567,502.92,False,95.69,270.62,12.35,,457.2,,False,0
a50a88,AAL1471,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-93.6703,35.5449,10058.4,False,249.47,128.97,0.0,,10721.34,,False,0
a1f1d2,N224WA,United States,2026-09-07 07:01:19,2026-09-07 07:01:19,-102.2078,32.0329,1371.6,False,87.8,221.91,-4.55,,1440.18,,False,0
a4c7e7,N407P,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-97.1034,32.6432,647.7,False,57.33,174.85,0.0,,624.84,,False,0
781fbe,CSC3838,China,2026-09-07 07:02:36,2026-09-07 07:02:36,-122.281,37.4448,10363.2,False,255.08,323.78,-0.33,,10797.54,7351,False,0
a0e607,AAL2568,United States,2026-09-07 06:58:32,2026-09-07 06:58:37,-117.2019,32.7329,,True,2.06,98.44,,,,0203,False,0
76cd44,SIA37,Singapore,2026-09-07 07:02:35,2026-09-07 07:02:36,-121.3901,35.3459,9273.54,False,258.77,300.59,2.6,,9700.26,1167,True,0
a8ba85,N66111,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-81.3634,30.1329,617.22,False,52.27,10.2,0.0,,586.74,,False,0
a99d89,AAL78,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-76.3552,41.7196,10058.4,False,251.77,66.26,0.0,,10332.72,2303,False,0
a99d87,ASA639,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-101.3992,40.2036,10668.0,False,251.84,118.55,-0.33,,11346.18,3563,False,0
a35949,JBU266,United States,2026-09-07 07:02:26,2026-09-07 07:02:31,-71.0247,42.3732,,True,0.0,95.62,,,,,False,0
a0d374,AAL2111,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-120.8489,38.0308,6454.14,False,239.52,78.98,6.18,,6720.84,3322,False,0
899080,EVA035,Taiwan,2026-09-07 06:58:42,2026-09-07 06:58:42,-84.6052,46.983,9144.0,False,238.57,312.12,0.0,,9540.24,2256,False,0
a7da2a,DAL2038,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-101.4678,41.0869,10668.0,False,259.32,93.75,0.0,,11338.56,6025,False,0
a27949,LYM717,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-96.748,40.8483,,True,0.0,168.75,,,,,False,0
a7da01,XLJ605,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-116.0193,35.0978,6705.6,False,188.63,222.35,-0.33,,7063.74,,False,0
0d085c,AMX071,Mexico,2026-09-07 07:02:36,2026-09-07 07:02:36,-88.7484,36.6669,12184.38,False,252.87,211.52,0.33,,12893.04,0701,False,0
a80d40,JBU50,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-113.0094,47.0285,10668.0,False,232.12,110.36,0.0,,10927.08,,False,0
a874a4,FFT3346,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-82.6441,35.6879,11262.36,False,263.61,141.5,-0.33,,11902.44,,False,0
899019,CAL011,Taiwan,2026-09-07 07:02:35,2026-09-07 07:02:36,-80.1068,44.725,9144.0,False,231.0,311.75,0.0,,9464.04,1131,False,0
a00022,N1BG,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-80.6543,30.8684,13121.64,False,238.04,173.8,-0.65,,13769.34,0551,False,0
a39948,JBU66,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-96.7371,36.7655,10058.4,False,243.16,86.97,0.0,,10698.48,2604,False,0
406f74,BAW242,United Kingdom,2026-09-07 07:02:36,2026-09-07 07:02:36,-80.1088,28.4184,11887.2,False,252.25,87.9,0.0,,12580.62,4227,False,0
7813c2,CCA982,China,2026-09-07 07:02:35,2026-09-07 07:02:36,-77.3845,44.403,9144.0,False,228.15,324.27,0.0,,9425.94,1662,False,0
c07973,ACA132,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-122.4458,49.1066,3733.8,False,176.47,90.67,10.08,,3779.52,,False,0
a6492f,DAL477,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-112.4458,33.1786,10066.02,False,253.09,96.3,0.0,,10706.1,2170,False,0
c051d0,TSC653,Canada,2026-09-07 07:02:36,2026-09-07 07:02:36,-75.3501,39.6032,10668.0,False,227.91,23.27,0.0,,11003.28,6154,False,0
a158c9,AAL2379,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-122.3062,47.4593,,True,8.75,0.0,,,,,False,0
a31e37,PD30,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-117.6891,34.1109,457.2,False,14.33,248.96,-1.63,,434.34,,False,0
ad1e05,SWA3431,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-107.4432,37.22,11887.2,False,257.33,65.18,0.0,,12611.1,7301,False,0
899014,CAL5345,Taiwan,2026-09-07 07:02:35,2026-09-07 07:02:35,-86.1524,33.9848,11582.4,False,245.99,289.04,0.0,,12260.58,2043,False,0
780233,CPA3174,China,2026-09-07 07:02:35,2026-09-07 07:02:35,-80.1644,26.7798,5692.14,False,202.21,161.61,-7.8,,6012.18,4103,False,0
a06db4,AAL2056,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-106.7036,36.1076,10050.78,False,258.07,73.91,0.33,,10721.34,7356,False,0
adc319,N986TB,United States,2026-09-07 07:02:34,2026-09-07 07:02:34,-81.5046,28.9145,1981.2,False,32.91,245.04,-0.33,,2057.4,,False,0
ad1cde,JBU1190,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-84.6161,41.9154,10660.38,False,234.53,80.79,0.0,,11163.3,7213,False,0
a43e7f,UAL3892,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-87.1517,41.3263,3703.32,False,195.72,321.08,-17.56,,3893.82,0726,False,0
a0275c,AAL28,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-90.4426,41.9301,11277.6,False,254.77,84.55,-0.33,,11871.96,2022,False,0
a06ded,REH91,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-121.4005,38.7092,198.12,False,40.13,180.73,-2.28,,167.64,,False,0
89913e,EVA049,Taiwan,2026-09-07 07:02:34,2026-09-07 07:02:34,-110.7479,37.3248,10363.2,False,242.4,288.82,-0.33,,10972.8,,False,0
a3871e,JBU372,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-89.9852,42.6176,10668.0,False,249.0,89.41,0.0,,11224.26,,False,0
8990a6,CAL5382,Taiwan,2026-09-07 07:02:35,2026-09-07 07:02:36,-95.2992,32.261,10668.0,False,242.55,112.05,-0.33,,11361.42,2004,False,0
a4943f,UAL2102,United States,2026-09-07 07:02:34,2026-09-07 07:02:36,-115.1215,36.0775,,True,0.0,132.19,,,,,False,0
a3d78d,AJT815,United States,2026-09-07 07:01:45,2026-09-07 07:01:45,-80.2876,25.8046,,True,9.26,267.19,,,,,False,0
a98408,FFT4966,United States,2026-09-07 07:02:29,2026-09-07 07:02:34,-115.1352,36.0831,,True,0.0,244.69,,,,,False,0
ac9c39,N911UW,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-89.8025,42.9749,708.66,False,63.89,255.07,0.0,,754.38,,False,0
06a30c,QTR8U,Qatar,2026-09-07 07:02:35,2026-09-07 07:02:35,-81.308,44.1471,10363.2,False,271.13,229.54,0.0,,10736.58,0704,False,0
ac9c6d,N911WY,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-115.1876,36.2114,640.08,False,0.0,0.0,0.0,,632.46,,False,0
ad60b7,JBU1574,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-89.7836,41.7784,10675.62,False,248.53,84.66,0.33,,11247.12,7311,False,0
ac9c76,N911XG,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-90.581,29.6477,396.24,False,53.7,274.95,0.0,,358.14,,False,0
a05c66,N122PA,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-76.7126,37.0893,13716.0,False,212.75,38.42,-0.33,,14211.3,3757,False,0
a92dfc,UAL1958,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-89.0126,41.4363,4213.86,False,196.84,71.57,-13.0,,4419.6,3203,False,0
a43f51,DAL1724,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-105.6259,34.8007,10066.02,False,249.72,85.63,0.0,,10736.58,7346,False,0
a2c9ec,SWA2127,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-114.9858,36.1956,4130.04,False,204.24,89.71,12.68,,4297.68,,False,0
c1e8be,BLUE370,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-79.6171,43.6802,,True,1.29,331.88,,,,,False,0
899126,SJX025,Taiwan,2026-09-07 07:02:36,2026-09-07 07:02:36,-114.002,33.7495,6972.3,False,229.17,285.63,4.55,,7376.16,,False,0
899123,EVA637,Taiwan,2026-09-07 07:02:35,2026-09-07 07:02:36,-78.0579,42.1858,10363.2,False,232.2,289.68,0.0,,10683.24,2656,False,0
a360b7,JBU820,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-80.6195,42.3873,10972.8,False,225.38,265.94,-0.33,,11384.28,7155,False,0
add734,JBU778,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-85.0022,42.9335,8839.2,False,237.25,97.73,0.0,,9250.68,7314,False,0
ac9acc,N911EF,United States,2026-09-07 07:01:56,2026-09-07 07:01:57,-107.2632,33.0505,1950.72,False,59.73,187.92,0.65,,2034.54,,False,0
a4f2ee,QFA7554,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-109.5322,32.6669,9753.6,False,261.28,283.43,0.0,,10386.06,,False,0
a07dc8,UAL218,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-111.8809,39.0242,11269.98,False,294.44,79.63,0.65,,11856.72,,False,0
a6cb48,JBU198,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-121.0025,47.5508,6675.12,False,230.54,91.41,8.78,,6766.56,,False,0
a7fe18,N614FA,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-122.9492,45.5398,7.62,False,26.85,323.57,0.0,,45.72,4661,False,0
a1442f,SWA3219,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-112.0133,33.2519,3345.18,False,166.7,80.94,7.15,,3512.82,,False,0
aa7f4e,UAL2129,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-98.051,39.7414,10668.0,False,247.65,79.95,0.0,,11338.56,7276,False,0
aa7f65,GLG7394,United States,2026-09-07 07:02:36,2026-09-07 07:02:36,-73.5796,40.3853,883.92,False,125.77,29.4,-1.95,,914.4,5445,False,0
c00dce,FLE600,Canada,2026-09-07 07:02:20,2026-09-07 07:02:29,-111.7756,48.456,11277.6,False,236.87,106.27,0.0,,11567.16,,False,0
a39706,N330NL,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-117.4709,33.2858,1546.86,False,58.21,135.72,-0.33,,1592.58,5520,False,0
aa7ebc,UAL2017,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-115.3739,45.7568,10058.4,False,250.48,83.75,0.0,,10218.42,3532,False,0
a3c111,N341AM,United States,2026-09-07 07:01:59,2026-09-07 07:02:12,-84.7111,38.7405,701.04,False,55.12,22.5,1.3,,708.66,,False,0
c00da8,FLE106,Canada,2026-09-07 07:02:36,2026-09-07 07:02:36,-116.6241,49.273,11277.6,False,238.72,89.38,0.0,,11437.62,,False,0
acfc26,CMB537,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-74.0496,39.4859,10668.0,False,264.27,37.96,0.0,,10965.18,7032,False,0
a3845c,JBU2066,United States,2026-09-07 07:02:34,2026-09-07 07:02:34,-71.0149,42.3674,,True,0.0,331.88,,,,1407,False,0
4ba955,THY10,Turkey,2026-09-07 07:02:36,2026-09-07 07:02:36,-96.0927,47.4896,9448.8,False,274.68,58.24,0.0,,9921.24,,False,0
ab313c,DAL659,United States,2026-09-07 07:02:22,2026-09-07 07:02:32,-115.1386,36.0808,,True,0.0,315.0,,,,7156,False,0
c1e5bf,WLD61,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-123.1957,49.2025,,True,11.32,281.25,,,,,False,0
4ba946,THY12,Turkey,2026-09-07 07:02:35,2026-09-07 07:02:36,-69.3053,42.4706,10058.4,False,251.55,56.34,0.0,,10210.8,3333,False,0
ae4ddf,TROY703,United States,2026-09-07 07:00:54,2026-09-07 07:00:54,-100.3609,31.2954,3962.4,False,63.22,145.28,-6.18,,4213.86,,False,0
a7fdf2,DAL458,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-110.0489,36.252,10050.78,False,261.65,77.74,0.33,,10675.62,7331,False,0
8990e6,EVA051,Taiwan,2026-09-07 07:02:36,2026-09-07 07:02:36,-97.6056,33.1577,9144.0,False,255.19,323.94,0.33,,9761.22,,False,0
8990e3,EVA031,Taiwan,2026-09-07 07:02:35,2026-09-07 07:02:35,-81.1594,46.8765,9144.0,False,230.66,314.1,0.0,,9471.66,1514,False,0
8990e0,EVA055,Taiwan,2026-09-07 07:02:35,2026-09-07 07:02:35,-97.1744,47.8209,8534.4,False,245.0,303.09,0.0,,8961.12,,False,0
8990f3,CAL035,Taiwan,2026-09-07 07:02:36,2026-09-07 07:02:36,-114.3308,33.762,7696.2,False,236.32,297.62,5.53,,8145.78,,False,0
a79aae,ASA2618,United States,2026-09-07 07:02:30,2026-09-07 07:02:30,-104.3589,35.8935,12192.0,False,230.25,254.85,0.0,,12976.86,6762,False,0
aa7f48,UAL2379,United States,2026-09-07 07:02:27,2026-09-07 07:02:27,-122.3063,47.4468,,True,5.92,0.0,,,,,False,0
ad9712,JBU162,United States,2026-09-07 07:00:56,2026-09-07 07:00:56,-118.6206,39.9568,9121.14,False,264.88,62.09,6.5,,9441.18,,False,0
aa7f28,UAL2837,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-109.3041,38.4584,10058.4,False,254.8,91.97,0.33,,10645.14,,False,0
0d08f3,VIV5117,Mexico,2026-09-07 07:00:39,2026-09-07 07:00:43,-116.9409,32.5373,213.36,False,72.83,278.53,-3.25,,198.12,1321,False,0
a526ed,ATN3367,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-121.0248,38.5655,4648.2,False,202.39,101.14,12.03,,4777.74,,False,0
a370be,N3200X,United States,2026-09-07 07:02:35,2026-09-07 07:02:36,-91.4111,38.5406,12496.8,False,274.46,113.3,0.33,,13182.6,,False,0
0d08b3,AMX188,Mexico,2026-09-07 07:02:35,2026-09-07 07:02:35,-110.842,29.1876,11582.4,False,242.8,309.15,0.0,,12344.4,,False,0
a06bb6,N126TS,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-119.3194,46.332,5791.2,False,133.51,76.18,0.0,,5859.78,4772,True,0
71c250,KAL006,Republic of Korea,2026-09-07 07:02:35,2026-09-07 07:02:36,-115.3822,35.8878,3078.48,False,150.84,250.27,10.73,,3208.02,,False,0
c06590,ACA1274,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-114.0881,37.016,7520.94,False,245.06,32.22,5.53,,7909.56,,False,0
a38522,KII837,United States,2026-09-07 07:02:35,2026-09-07 07:02:35,-91.4881,37.567,11582.4,False,227.5,250.17,0.0,,12298.68,,False,0
c0653d,ACA780,Canada,2026-09-07 07:02:35,2026-09-07 07:02:35,-107.8368,39.6824,11277.6,False,272.88,64.06,0.0,,11940.54,1006,False,0
c05218,ROU1704,Canada,2026-09-07 07:02:36,2026-09-07 07:02:36,-115.1232,36.0783,,True,6.17,90.0,,,,,False,0
a2b501,UAL877,United States,2026-09-07 07:01:59,2026-09-07 07:02:33,-122.3661,37.613,,True,5.4,118.12,,,,,False,0
